Santa Cruz (Bolivia)=-17;48;63;10
Santa Cruz Del Quiché (Guatemala)=15;2;91;8
Santa Martha (Colombia)=11;15;74;13
Santander (España)=43;28;3;48
Santarém (Portugal)=39;14;8;41
Santiago (Chile)=-33;27;70;40
Santiago De Compostela (España)=42;53;8;33
São João Da Madeira (Portugal)=40;54;8;30
Sao Luis (Brazil)=-2;31;44;16
Sao Paulo (Brazil)=-23;32;46;37
Sapporo (Japan)=43;3;-141;21
Saratov (Russia)=51;34;-46;2
Sarbogard (Hungary)=46;53;-18;37
Sarospatak (Hungary)=48;20;-21;34
Sarrebourg (France)=48;44;-7;3
Sarreguemines (France)=49;6;-7;3
Sartène (France)=41;31;-8;59
Sarvar (Hungary)=47;15;-16;56
Sasebo (Japan)=33;10;-129;43
Sassari (Italia)=40;43;-8;34
Satoraljaujhely (Hungary)=48;24;-21;40
Satu Mare (Romania)=47;48;-22;53
Saulieu (France)=47;16;-4;14
Saumur (France)=47;15;0;5
Savannah (GA) (USA)=32;5;81;6
Schaffhausen (Switzerland (Suisse))=47;42;-8;38
Schiedam (Nederland)=51;55;-4;24
Schwerin (Deutschland)=53;38;-11;25
Sciacca (Italia)=37;31;-13;3
Seattle (WA) (USA)=47;36;122;19
Sedan (France)=49;42;-4;57
Segovia (España)=40;57;4;7
Senlis (France)=49;12;-2;35
Sens (France)=48;12;-3;17
Seoul (Korea)=37;34;-126;34
Sept-Îles (Québec (Canada))=50;12;66;23
Sérrai (Ellas (Greece))=41;5;-23;32
Sète (France)=43;24;-3;42
Settat (Maroc (Morocco))=33;4;7;37
SetÚbal (Portugal)=38;32;8;54
Severodvinsk (Russia)=64;34;-39;50
Sevilla (España)=37;23;5;59
Sfax (Tunisia)=34;44;-10;46
's-Gravenhage (Nederland)=52;6;-4;18
Shanghai (China)=31;14;-121;28
Sheffield (Great Britain (UK))=53;23;1;30
Shenyang (China)=41;48;-123;27
Sherbrooke (Québec (Canada))=45;25;71;54
's-Hertogenbosch (Nederland)=51;41;-5;19
Shimonoseki (Japan)=33;57;-130;57
Shizuoka (Japan)=34;58;-138;23
Sholapur (India)=17;41;-75;55
Shrewsbury (Great Britain (UK))=52;43;2;45
Shuangyashan (China)=46;37;-131;22
Siauliai (Lithuania)=55;56;-23;19
Sibiu (Romania)=45;48;-24;9
Siegen (Deutschland)=50;52;-8;2
Siklos (Hungary)=45;51;-18;18
Simontornya (Hungary)=46;45;-18;33
Singen (Deutschland)=47;46;-8;50
Siofok (Hungary)=46;54;-18;4
Sion (sitten) (Switzerland (Suisse))=46;14;-7;21
Siracusa (Italia)=37;4;-15;18
Sisteron (France)=44;12;-5;56
Sivas (Türkiye (Turkey))=39;45;-37;2
Skellefteå (Sverige (Sweden))=64;46;-20;57
Skien (Norge (Norway))=59;12;-9;36
Skikda (Algeria (Algérie))=36;50;-6;58
Sliven (Bulgaria)=42;40;-26;19
Slupsk (Poland (Polska))=54;28;-17;1
Sneek (Nederland)=53;2;-5;40
Sofia (Bulgaria)=42;41;-23;19
Soissons (France)=49;22;-3;20
Solenzara (France)=41;51;-9;24
Soltvadkert (Hungary)=46;35;-19;24
Solymar (Hungary)=47;35;-18;56
Sopron (Hungary)=47;41;-16;35
Soria (España)=41;46;2;28
Sousse (Tunisia)=35;49;-10;38
Southampton (Great Britain (UK))=50;55;1;25
Spokane (WA) (USA)=47;39;117;25
Springfield (MO) (USA)=37;12;93;17
Stara Zagora (Bulgaria)=42;25;-25;38
Stavanger (Norge (Norway))=58;58;-5;45
Stockholm (Sverige (Sweden))=59;20;-18;3
Stralsund (Deutschland)=54;19;-13;5
Strasbourg (France)=48;35;-7;45
Straubing (Deutschland)=48;53;-12;34
Stuttgart (Deutschland)=48;46;-9;11
Suceava (Romania)=47;39;-26;19
Sucre (Bolivia)=-19;2;65;17
Sullana (Peru)=-4;53;80;41
Sulmona (Italia)=42;3;-13;55
Sumeg (Hungary)=46;59;-17;17
Sunderland (Great Britain (UK))=54;55;1;23
Sundsvall (Sverige (Sweden))=62;23;-17;18
Surat (India)=21;10;-72;50
Swansea (Great Britain (UK))=51;38;3;57
Sydney (Australia)=-33;52;-151;13
Syktyvkar (Russia)=61;40;-50;46
Syzran (Russia)=53;9;-48;27
Szabadszallas (Hungary)=46;53;-19;13
Szarvas (Hungary)=46;52;-20;34
Szczecin (Poland (Polska))=53;24;-14;32
Szecseny (Hungary)=48;5;-19;32
Szeged (Hungary)=46;15;-20;9
Szeghalom (Hungary)=47;2;-21;11
Szekesfehervar (Hungary)=47;12;-18;25
Szekszard (Hungary)=46;21;-18;42
Szentendre (Hungary)=47;42;-19;3
Szentes (Hungary)=46;39;-20;16
Szentgotthard (Hungary)=46;57;-16;17
Szigetszentmiklos (Hungary)=47;21;-19;3
Szigetvar (Hungary)=46;3;-17;49
Szikszo (Hungary)=48;12;-20;56
Szolnok (Hungary)=47;11;-20;11
Szombathely (Hungary)=47;14;-16;37
Tábor (Czech Republic)=49;25;-14;41
Tacna (Peru)=-18;1;70;15
T'ainan (Taiwan)=23;0;-120;12
T'aipei (Taiwan)=25;3;-121;30
Takamatsu (Japan)=34;20;-134;3
Talavera de la Reina (España)=39;57;4;50
Tallinn (Estonia)=59;25;-24;45
Tamasi (Hungary)=46;38;-18;17
Tampico (Mexico)=22;13;97;51
Tanger (Maroc (Morocco))=35;48;5;45
Tangshan (China)=39;38;-118;11
Tapolca (Hungary)=46;53;-17;26
Taranto (Italia)=40;28;-17;15
Tarbes (France)=43;14;-0;4
Targu Mures (Romania)=46;33;-24;33
Tarragona (España)=41;7;-1;15
Tata (Hungary)=47;38;-18;19
Tatabanya (Hungary)=47;33;-18;26
Tauragé (Lithuania)=55;15;-22;17
Tcherepovets (Russia)=59;8;-37;54
Tcherkassy (Ukraine)=49;26;-32;4
Tcherkessk (Russia)=44;14;-42;4
Tchernobyl (Ukraine)=51;16;-30;20
Tepic (Mexico)=21;30;104;54
Tête-À-La-Baleine (Québec (Canada))=50;41;59;20
Tétouan (Maroc (Morocco))=35;34;5;23
Thann (France)=47;49;-7;5
Thessaloníki (Salonika) (Ellas (Greece))=40;38;-22;56
Thiès (Sénégal)=14;48;16;56
Thionville (France)=49;22;-6;10
Thun (Switzerland (Suisse))=46;45;-7;35
Tianjin (China)=39;8;-117;12
Tiel (Nederland)=51;54;-5;25
Tihany (Hungary)=46;54;-17;54
Tijuana (Mexico)=32;52;117;1
Tilburg (Nederland)=51;34;-5;5
Tilimsen (Algeria (Algérie))=34;52;1;15
Timisoara (Romania)=45;45;-21;13
Tiszafoldvar (Hungary)=46;59;-20;15
Tiszafured (Hungary)=47;37;-20;45
Tiszavasvari (Hungary)=47;58;-21;21
Tivoli (Italia)=41;58;-12;48
Tizi-Ouzou (Algeria (Algérie))=36;48;-4;2
Tokushima (Japan)=34;4;-134;34
Tokyo (Japan)=35;42;-139;46
Toledo (España)=39;52;4;1
Tomakomai (Japan)=42;38;-141;36
Tonnerre (France)=47;51;-3;58
Torino (Italia)=45;3;-7;40
Torokbalint (Hungary)=47;26;-18;55
Torokszentmiklos (Hungary)=47;10;-20;25
Toronto (Canada)=43;39;79;23
Torreón (Mexico)=25;33;103;26
Tortona (Italia)=44;54;-8;52
Torun (Poland (Polska))=53;2;-18;35
Totonicapán (Guatemala)=14;55;91;22
Toul (France)=48;41;-5;54
Toula (Russia)=54;12;-37;37
Toulon (France)=43;7;-5;56
Toulouse (France)=43;36;-1;27
Tournai (Doornik) (Belgium (Belgique))=50;36;-3;23
Tournus (France)=46;34;-4;54
Tours (France)=47;23;0;41
Townsville (Australia)=-19;16;-146;48
Toyama (Japan)=36;41;-137;13
Toyohashi (Japan)=34;46;-137;23
Trier (Deutschland)=49;45;-6;38
Trieste (Italia)=45;40;-13;46
Tríkala (Ellas (Greece))=39;34;-21;46
Trivandrun (India)=8;29;-76;55
Trois-Rivières (Guadeloupe (France))=15;59;61;39
Trois-Rivières (Québec (Canada))=46;21;72;33
Tromsø (Norge (Norway))=69;40;-18;58
Trondheim (Norge (Norway))=63;25;-10;25
Troyes (France)=48;18;-4;5
Trujillo (Peru)=-8;7;79;2
Tübingen (Deutschland)=48;31;-9;2
Tucson (AZ) (USA)=32;13;110;55
Tulle (France)=45;16;-1;46
Tunis (Tunisia)=36;48;-10;11
Turku (Finland)=60;27;-22;17
Tuttlingen (Deutschland)=47;59;-8;49
Tuxla Gutiérrez (Mexico)=16;45;93;7
Tuxpan De Rodríguez (Mexico)=20;57;97;24
Tver (Russia)=56;52;-35;55
Udine (Italia)=46;3;-13;14
Ufa (Russia)=54;44;-55;56
Ujjain (India)=23;11;-75;46
Ulm (Deutschland)=48;24;-10;0
Ulsan (Korea)=35;27;-129;21
Umeå (Sverige (Sweden))=63;50;-20;15
Upington (South Africa)=-28;25;-21;15
Uppsala (Sverige (Sweden))=59;52;-17;38
Urom (Hungary)=47;36;-19;1
Urumqi (China)=43;48;-87;35
Uster (Switzerland (Suisse))=47;21;-8;43
Utrecht (Nederland)=52;5;-5;8
Utsunomiya (Japan)=36;33;-139;52
Vaasa (Finland)=63;6;-21;36
Vac (Hungary)=47;47;-19;8
Vaison-La-Romaine (France)=44;14;-5;4
Valdepeñas (España)=38;46;3;23
Val-d'Or (Québec (Canada))=48;7;77;47
Valence (France)=44;56;-4;54
Valencia (España)=39;28;0;22
Valencia (Venezuela)=10;11;68;0
Valenciennes (France)=50;21;-3;32
Valensole (France)=43;50;-5;59
Valkenswaard (Nederland)=51;21;-5;28
Valladolid (España)=41;39;4;43
Valparaiso (Chile)=-33;2;71;38
Van (Türkiye (Turkey))=38;28;-43;20
Vancouver (Canada)=49;16;123;7
Vannes (France)=47;39;2;46
Varanasi (Benares) (India)=25;20;-83;0
Varese (Italia)=45;48;-8;48
Varna (Bulgaria)=43;13;-27;55
Varpalota (Hungary)=47;12;-18;8
Vasarosnameny (Hungary)=48;8;-22;19
Västerås (Sverige (Sweden))=59;37;-16;33
Växjö (Sverige (Sweden))=56;52;-14;49
Vecses (Hungary)=47;24;-19;16
Vence (France)=43;43;-7;7
Vendargues (France)=43;39;-3;58
Vendôme (France)=47;48;-1;4
Venezia (Italia)=45;27;-11;15
Venlo (Nederland)=51;24;-6;10
Veracruz (Mexico)=19;12;96;8
Verdun (France)=49;10;-5;23
Véroia (Ellas (Greece))=40;31;-22;12
Verona (Italia)=45;27;-11;0
Versailles (France)=48;48;-2;8
Verviers (Belgium (Belgique))=50;35;-5;52
Vervins (France)=49;50;-3;54
Vesoul (France)=47;38;-6;10
Veszprem (Hungary)=47;6;-17;55
Vevey (Switzerland (Suisse))=46;28;-6;51
Viana Do Castelo (Portugal)=41;42;8;50
Vicenza (Italia)=45;33;-11;33
Vich (España)=41;56;-2;15
Vichy (France)=46;8;-3;26
Vienne (France)=45;31;-4;52
Vierzon (France)=47;13;-2;5
Vigo (España)=42;14;8;43
Viljandi (Estonia)=58;22;-25;36
Villahermoza (Mexico)=17;59;92;55
Villanueva Y Geltrú (España)=41;14;-1;44
Villany (Hungary)=45;52;-18;27
Villefranche-De-Rouergue (France)=44;21;-2;2
Villefranche-Sur-Saône (France)=45;59;-4;43
Villeneuve-Sur-Lot (France)=44;25;-0;42
Villers Buzon (France)=47;13;-5;51
Villingen-Schwenningen (Deutschland)=48;4;-8;28
Vilnjus (Lithuania)=54;41;-25;19
Vinon-Sur-Verdon (France)=43;43;-5;48
Vire (France)=48;51;0;53
Visegrad (Hungary)=47;47;-18;59
Vishakhapatnam (India)=17;42;-83;18
Viterbo (Italia)=43;8;-12;22
Vitoria (España)=42;51;2;40
Vitry-le-François (France)=48;44;-4;35
Vittel (France)=48;12;-5;57
Vittoria (Italia)=36;57;-14;32
Vlaardingen (Nederland)=51;54;-4;21
Vladivostok (Russia)=43;10;-131;56
Vlissingen (Nederland)=51;26;-3;35
Voiron (France)=45;22;-5;35
Volgograd (Russia)=48;44;-44;25
Vologda (Russia)=59;12;-39;55
Vólos (Ellas (Greece))=39;21;-22;56
Voronej (Russia)=51;40;-39;10
Votsinsk (Russia)=57;3;-53;54
Wageningen (Nederland)=51;58;-5;40
Wahran (oran) (Algeria (Algérie))=35;43;0;43
Wakayama (Japan)=34;13;-135;11
Wallis Et Futuna (Wallis Et Futuna (France))=-14;0;177;0
Wanganui (New Zealand)=-39;56;-157;3
Warangal (India)=18;0;-79;35
Warszawa (Poland (Polska))=52;15;-21;0
Washington (MD) (USA)=35;31;77;1
Waterford (Ireland)=52;15;7;6
Weert (Nederland)=51;15;-5;43
Weimar (Deutschland)=50;59;-11;19
Wellington (New Zealand)=-32;33;-148;57
Wetzlar (Deutschland)=50;33;-8;29
Wichita (KA) (USA)=37;41;97;20
Wien (Austria)=48;13;-16;20
Wiesbaden (Deutschland)=50;5;-8;14
Wilhemshaven (Deutschland)=53;31;-8;8
Willowmore (South Africa)=-33;17;-23;29
Winnipeg (Canada)=49;53;97;9
Winschoten (Nederland)=53;8;-7;2
Winterswijk (Nederland)=51;58;-6;44
Winterthur (Switzerland (Suisse))=47;30;-8;43
Wismar (Deutschland)=53;53;-11;28
Wissembourg (France)=49;2;-7;57
Wloclawek (Poland (Polska))=52;39;-19;2
Wolfsburg (Deutschland)=52;25;-10;47
Wollongong (Australia)=-34;25;-150;54
Worcester (Great Britain (UK))=52;11;2;13
Worcester (South Africa)=-33;39;-19;27
Wroclaw (Poland (Polska))=51;6;-17;0
Wuhan (China)=30;36;-114;17
Wuppertal (Deutschland)=51;16;-7;11
Wuxi (China)=31;25;-109;34
Xánthi (Ellas (Greece))=41;8;-24;53
Xi'an (China)=34;15;-108;52
Xining (China)=36;38;-101;55
Xinxiang (China)=35;20;-113;51
Xuzhou (China)=34;16;-117;11
Yamoussoukro (Côte d'Ivoire)=6;49;5;17
Yaoundé (Cameroun)=3;52;-11;31
Yichang (China)=30;42;-111;17
Yokohama (Japan)=35;27;-139;39
Yokosuka (Japan)=35;18;-139;40
York (Great Britain (UK))=53;58;1;5
Ypres (Ieper) (Belgium (Belgique))=50;51;-2;53
Yverdon (Switzerland (Suisse))=46;47;-6;39
Zaanstad (Nederland)=52;26;-4;49
Zacapa (Guatemala)=14;58;89;32
Zalaegerszeg (Hungary)=46;51;-16;50
Zamora (España)=41;30;5;45
Zaragoza (España)=41;38;0;54
Zhangjiakou (China)=40;50;-114;53
Zhengzhou (China)=34;48;-113;39
Zielona Góra (Poland (Polska))=51;56;-15;31
Zilina (Slovakia)=49;14;-18;46
Zirc (Hungary)=47;16;-17;52
Zondulgak (Türkiye (Turkey))=41;27;-31;49
Zürich (Switzerland (Suisse))=47;23;-8;32
Zwijndrecht (Nederland)=51;49;-4;39
Zwikau (Deutschland)=50;44;-12;29
Zwolle (Nederland)=52;30;-6;5
